"Time","hull Moment Monitor: hull Moment Monitor (N-m)","tank Moment Monitor: tank Moment Monitor (N-m)","Total Moment Monitor: Total Moment Monitor (N-m)"
0.05,-1.1322618606493915E11,1.4946499922644734E7,-1.132112395650165E11
0.1,2.5993195652153006E8,1.8985300371557515E7,2.7891725689308757E8
0.15000000000000002,1.4711170728843903E10,1.937646703486247E7,1.4730547195878765E10
0.2,5.440454821670746E9,1.8258075784572102E7,5.458712897455318E9
0.25,-8.035009415705109E8,1.7471928983818293E7,-7.860290125866926E8
0.35,-2.8468309029699707E9,1.7812557416040003E7,-2.8290183455539308E9
0.39999999999999997,-2.1357660819497757E9,1.797311475763821E7,-2.1177929671921375E9
0.44999999999999996,-2.0373360842598572E9,1.7984010454309806E7,-2.0193520738055472E9
0.49999999999999994,-2.4148554330717773E9,1.793027078492206E7,-2.396925162286855E9
0.5499999999999999,-2.702821613924164E9,1.7897194252869435E7,-2.684924419671294E9
0.65,-3.1074393592651443E9,1.7943170229700066E7,-3.0894961890354443E9
0.7000000000000001,-3.2234858683615417E9,1.797799357380414E7,-3.205507874787738E9
0.7500000000000001,-3.3004205021682434E9,1.8002026090376027E7,-3.2824184760778675E9
0.8000000000000002,-3.4084996415152817E9,1.8019453387721412E7,-3.39048018812756E9
0.8500000000000002,-3.489535795846184E9,1.8038498489136904E7,-3.471497297357047E9
0.9500000000000003,-3.5777984511050034E9,1.8090630102330863E7,-3.5597078210026727E9
1.0000000000000002,-3.6161968885043106E9,1.8117383592739746E7,-3.598079504911571E9
1.0500000000000003,-3.6474886167021637E9,1.814367207480774E7,-3.629344944627356E9
1.1000000000000003,-3.6403441295738983E9,1.8171810215097286E7,-3.6221723193588014E9
1.2000000000000004,-3.5966527446046677E9,1.82262667592509E7,-3.5784264778454165E9
1.2500000000000004,-3.5801038720984573E9,1.8251665980343603E7,-3.5618522061181135E9
1.3000000000000005,-3.570157563769989E9,1.827801599911651E7,-3.5518795477708726E9
1.3500000000000005,-3.5289570042203217E9,1.830706303445334E7,-3.5106499411858683E9
1.4000000000000006,-3.417653539043766E9,1.833217098733283E7,-3.399321368056433E9
1.5000000000000007,-3.3169242147725906E9,1.8367078940180935E7,-3.29855713583241E9
1.5500000000000007,-3.2543800707279434E9,1.8390017703643586E7,-3.2359900530243E9
1.6000000000000008,-3.1561423452684784E9,1.8411437896570455E7,-3.1377309073719077E9
1.6500000000000008,-3.084240335601898E9,1.8427415699384645E7,-3.0658129199025135E9
