"Time","hull Moment Monitor: hull Moment Monitor (N-m)","tank Moment Monitor: tank Moment Monitor (N-m)","Total Moment Monitor: Total Moment Monitor (N-m)"
0.05,-4.324693316408389E10,1.6084485459164515E9,-4.163848461816744E10
0.1,-1.5706066786994019E9,2.7551617210755424E9,1.1845550423761406E9
0.15000000000000002,5.113331775709763E9,2.7273563057714925E9,7.8406880814812565E9
0.2,1.6803687877152252E9,2.501120768790497E9,4.181489556505722E9
0.25,-1.468607477973988E9,2.3897307136226673E9,9.211232356486788E8
0.35,-2.741116050262535E9,2.3787371084055557E9,-3.6237894185697937E8
0.39999999999999997,-2.3393476584817963E9,2.412909457299045E9,7.356179881724882E7
0.44999999999999996,-2.318241088988617E9,2.428800842779788E9,1.1055975379117107E8
0.49999999999999994,-2.4098342254568253E9,2.427220616785599E9,1.7386391328773975E7
0.5499999999999999,-2.591490483938072E9,2.417666889268093E9,-1.738235946699791E8
0.65,-2.8264940026692047E9,2.4103547081475697E9,-4.161392945216346E8
0.7000000000000001,-2.82139677031868E9,2.4141337889293966E9,-4.072629813892827E8
0.7500000000000001,-2.9143824559881516E9,2.4177442383523655E9,-4.9663821763578606E8
0.8000000000000002,-2.9293563749138412E9,2.418819021595716E9,-5.105373533181257E8
0.8500000000000002,-3.007871075156975E9,2.418456620256258E9,-5.894144549007168E8
0.9500000000000003,-3.0599262597955704E9,2.418401241359617E9,-6.415250184359531E8
1.0000000000000002,-3.028834560939087E9,2.4194035737260275E9,-6.094309872130594E8
1.0500000000000003,-3.0871739688671494E9,2.420357051209588E9,-6.668169176575618E8
1.1000000000000003,-3.050317301110985E9,2.421193398333761E9,-6.291239027772236E8
1.2000000000000004,-3.0652711091675415E9,2.422394373329897E9,-6.428767358376441E8
1.2500000000000004,-3.103629672404236E9,2.423014110573222E9,-6.806155618310137E8
1.3000000000000005,-3.0507434482613754E9,2.423735577263972E9,-6.270078709974036E8
1.3500000000000005,-3.0647896862153854E9,2.424097896868475E9,-6.406917893469105E8
1.4000000000000006,-3.039931620348503E9,2.4244089136642237E9,-6.155227066842799E8
1.5000000000000007,-2.9963443468605804E9,2.4257165946815186E9,-5.706277521790614E8
1.5500000000000007,-3.009655914493431E9,2.425633387435796E9,-5.840225270576358E8
1.6000000000000008,-2.9721429099947586E9,2.425555377399799E9,-5.465875325949597E8
1.6500000000000008,-2.9787460981182556E9,2.425740750965165E9,-5.530053471530905E8
1.7000000000000008,-2.9520263325518723E9,2.4261071814400263E9,-5.2591915111184597E8
1.800000000000001,-2.936377309308182E9,2.4268911542557974E9,-5.094861550523844E8
1.850000000000001,-2.9206737771498184E9,2.4271438271541147E9,-4.935299499957037E8
1.900000000000001,-2.8772911392363358E9,2.426806925934496E9,-4.504842133018398E8
1.950000000000001,-2.8864159514543076E9,2.426216960930998E9,-4.601989905233102E8
2.000000000000001,-2.8467073113991547E9,2.426146313432586E9,-4.2056099796656847E8
2.1000000000000005,-2.804764983418396E9,2.425873383723802E9,-3.788915996945939E8
2.1500000000000004,-2.7961303984125443E9,2.42527824467461E9,-3.7085215373793364E8
2.2,-2.7494892880913544E9,2.424553188587919E9,-3.2493609950343513E8
2.25,-2.728951069096283E9,2.4234495904792666E9,-3.055014786170163E8
2.3499999999999996,-2.6793232612153854E9,2.4218856111275554E9,-2.5743765008783007E8
2.3999999999999995,-2.6771775534596405E9,2.4212803729276533E9,-2.558971805319872E8
