"Time","hull Moment Monitor: hull Moment Monitor (N-m)","tank Moment Monitor: tank Moment Monitor (N-m)","Total Moment Monitor: Total Moment Monitor (N-m)"
0.05,-4.29453345613485E10,2.4471985961417475E9,-4.049813596520676E10
0.1,-1.6260340858178864E9,4.2477184344347115E9,2.621684348616825E9
0.15000000000000002,4.94300577426017E9,4.129085754693533E9,9.072091528953703E9
0.2,1.4517829728664017E9,3.6401953274829597E9,5.0919783003493595E9
0.25,-1.4650283872179947E9,3.49661156908434E9,2.0315831818663454E9
0.35,-2.746508754863594E9,3.638856692203972E9,8.923479373403769E8
0.39999999999999997,-2.369364121398697E9,3.6991515184205713E9,1.3297873970218744E9
0.44999999999999996,-2.3920035288395386E9,3.709736107698122E9,1.3177325788585844E9
0.49999999999999994,-2.5135815277092285E9,3.6656720590863247E9,1.1520905313770962E9
0.5499999999999999,-2.699524095474083E9,3.6273589857455864E9,9.278348902715034E8
0.65,-2.887077123503441E9,3.6300452155598297E9,7.429680920563889E8
0.7000000000000001,-2.9228814962410126E9,3.643065102606285E9,7.201836063652725E8
0.7500000000000001,-3.045539319311386E9,3.653333325365985E9,6.077940060545988E8
0.8000000000000002,-3.0804723900134583E9,3.655097982477889E9,5.746255924644308E8
0.8500000000000002,-3.1715489692893753E9,3.6506982673424034E9,4.791492980530281E8
0.9500000000000003,-3.2513742165040436E9,3.6440942576495514E9,3.927200411455078E8
1.0000000000000002,-3.2631630006574707E9,3.644738397464031E9,3.8157539680655956E8
1.0500000000000003,-3.32872629333342E9,3.6463782144554567E9,3.1765192112203693E8
1.1000000000000003,-3.316697335241974E9,3.6474547326144543E9,3.307573973724804E8
1.2000000000000004,-3.3809236986881943E9,3.6464388612036304E9,2.6551516251543617E8
1.2500000000000004,-3.416960403604233E9,3.645995673348712E9,2.2903526974447918E8
1.3000000000000005,-3.3930505011563873E9,3.645751097924328E9,2.5270059676794052E8
1.3500000000000005,-3.434394129880638E9,3.645480650402773E9,2.1108652052213383E8
1.4000000000000006,-3.4145239344450455E9,3.645327112556402E9,2.3080317811135674E8
1.5000000000000007,-3.45606125619516E9,3.6445419221853876E9,1.8848066599022865E8
1.5500000000000007,-3.4658869061070976E9,3.644616963903446E9,1.7873005779634953E8
1.6000000000000008,-3.4577878588368073E9,3.6443507857185545E9,1.8656292688174725E8
1.6500000000000008,-3.469917117575592E9,3.643809211009346E9,1.7389209343375492E8
1.7000000000000008,-3.4773167934716644E9,3.6431849432804594E9,1.6586814980879498E8
1.800000000000001,-3.492919988591934E9,3.642925059588732E9,1.5000507099679756E8
1.850000000000001,-3.513531903319725E9,3.642797193182047E9,1.292652898623228E8
1.900000000000001,-3.491559810791527E9,3.6426921423827734E9,1.5113233159124756E8
1.950000000000001,-3.4955051413279953E9,3.641766243132922E9,1.4626110180492783E8
2.000000000000001,-3.517611731038475E9,3.640803390721119E9,1.2319165968264294E8
2.1000000000000005,-3.505902216776436E9,3.6408373655363245E9,1.3493514875988865E8
2.1500000000000004,-3.4884633387323685E9,3.6399984363264227E9,1.5153509759405518E8
2.2,-3.505933621442482E9,3.63861344172279E9,1.3267982028030777E8
2.25,-3.4823036841473923E9,3.6380302841980715E9,1.557266000506792E8
2.3499999999999996,-3.459194775239788E9,3.6363257909625034E9,1.7713101572271538E8
2.3999999999999995,-3.4878703313470993E9,3.6348301833610573E9,1.4695985201395798E8
2.4499999999999993,-3.4593046782114944E9,3.63438878777054E9,1.7508410955904484E8
2.499999999999999,-3.4804783457729416E9,3.6334087372414E9,1.5293039146845818E8
2.549999999999999,-3.442157552330017E9,3.6330894348175716E9,1.9093188248755455E8
2.6499999999999986,-3.4448787048650208E9,3.6302124650453644E9,1.8533376018034363E8
2.6999999999999984,-3.4437123390060997E9,3.629382835532795E9,1.8567049652669525E8
2.7499999999999982,-3.4166273165415344E9,3.6282708849978867E9,2.1164356845635128E8
2.799999999999998,-3.451260393958336E9,3.6268148382358713E9,1.755544442775364E8
2.849999999999998,-3.393080821129425E9,3.6265447110510387E9,2.334638899216137E8
2.9499999999999975,-3.3981675078093224E9,3.6274434227719793E9,2.2927591496265697E8
2.9999999999999973,-3.456992678625435E9,3.626282077826297E9,1.6928939920086193E8
3.049999999999997,-3.4207040822798004E9,3.6255875984712515E9,2.0488351619145203E8
3.099999999999997,-3.482180270006798E9,3.625783220740139E9,1.4360295073334122E8
3.149999999999997,-3.4298690412361984E9,3.627396199766671E9,1.9752715853047276E8
3.2499999999999964,-3.477371550865608E9,3.6311905751489124E9,1.538190242833042E8
3.2999999999999963,-3.5694255376690674E9,3.63325742800873E9,6.383189033966255E7
3.349999999999996,-3.527942249851593E9,3.636422911838683E9,1.0848066198708916E8
3.399999999999996,-3.6281825347585907E9,3.638711962109768E9,1.0529427351177216E7
3.4999999999999956,-3.6625277565150604E9,3.6421480337861214E9,-2.0379722728938103E7
3.5499999999999954,-3.586208486088112E9,3.644207735635787E9,5.799924954767513E7
3.599999999999995,-3.6860069847594757E9,3.6449644641329927E9,-4.104252062648392E7
3.649999999999995,-3.6042571812281647E9,3.6468798947607956E9,4.262271353263092E7
3.699999999999995,-3.7490141759670715E9,3.6479549652306576E9,-1.0105921073641396E8
3.7999999999999945,-3.716595374665169E9,3.650943792598627E9,-6.5651582066542625E7
3.8499999999999943,-3.6505396019260635E9,3.65036623116794E9,-173370.75812339783
3.899999999999994,-3.71607975270739E9,3.650543348193884E9,-6.5536404513505936E7
3.949999999999994,-3.6558640222446213E9,3.6513085540635996E9,-4555468.181020737
3.999999999999994,-3.7752853053801804E9,3.6532127296398287E9,-1.2207257574035263E8
4.099999999999993,-3.782860018015831E9,3.654502402693637E9,-1.283576153221941E8
4.149999999999993,-3.6582150647154465E9,3.656465163171955E9,-1749901.5434913635
4.199999999999993,-3.7270805157746124E9,3.6556825020848293E9,-7.13980136897831E7
4.249999999999993,-3.714087441450775E9,3.654851276698534E9,-5.9236164752241135E7
4.299999999999993,-3.741902440937935E9,3.657642545794468E9,-8.425989514346695E7
4.399999999999992,-3.729543604513489E9,3.6596598820178185E9,-6.988372249567032E7
4.449999999999992,-3.7395947842994385E9,3.658898381739543E9,-8.069640255989552E7
4.499999999999992,-3.7320503762251816E9,3.660311567401722E9,-7.173880882345963E7
4.549999999999992,-3.751455176519104E9,3.6611621299314413E9,-9.029304658766174E7
4.6499999999999915,-3.7634853353014603E9,3.6666548330017233E9,-9.683050229973698E7
4.699999999999991,-3.7258212457365036E9,3.666020918185154E9,-5.980032755134964E7
4.749999999999991,-3.8039889916655655E9,3.6632593180608187E9,-1.4072967360474682E8
4.799999999999991,-3.7565441461807404E9,3.6669973955036583E9,-8.954675067708206E7
4.849999999999991,-3.8198347077225876E9,3.669612752133173E9,-1.502219555894146E8
4.94999999999999,-3.8481028544156494E9,3.6699041902740517E9,-1.7819866414159775E8
4.99999999999999,-3.755781508924179E9,3.672382413445485E9,-8.339909547869492E7
5.04999999999999,-3.860977204225979E9,3.669966675552396E9,-1.9101052867358398E8
5.09999999999999,-3.797931404978302E9,3.68640590038906E9,-1.1152550458924198E8
5.14999999999999,-3.880631765596184E9,3.682518020423415E9,-1.981137451727686E8
5.249999999999989,-3.8868186556089525E9,3.674958131284912E9,-2.118605243240404E8
5.299999999999989,-3.8070200047687235E9,3.6775010118978863E9,-1.2951899287083721E8
5.349999999999989,-3.9052591131027603E9,3.680395991140377E9,-2.2486312196238327E8
5.399999999999989,-3.8124172927959213E9,3.6846272505912743E9,-1.2779004220464706E8
5.449999999999989,-3.885167393696419E9,3.6826854976974335E9,-2.024818959989853E8
5.549999999999988,-3.880106394001381E9,3.6864088750498686E9,-1.9369751895151138E8
5.599999999999988,-3.8427039252221603E9,3.686046923598707E9,-1.5665700162345314E8
5.649999999999988,-3.9463031137022333E9,3.6794400051119623E9,-2.6686310859027004E8
5.699999999999988,-3.812460858314019E9,3.6966456013103714E9,-1.1581525700364685E8
5.799999999999987,-3.8765268783495817E9,3.6868411248283386E9,-1.8968575352124214E8
5.849999999999987,-3.925370583635399E9,3.6855154360114145E9,-2.3985514762398434E8
5.899999999999987,-3.8259693634044266E9,3.689406513724725E9,-1.3656284967970276E8
5.949999999999987,-3.9186390310190277E9,3.682004622871131E9,-2.3663440814789677E8
5.999999999999987,-3.8280582038658295E9,3.6932185400887184E9,-1.3483966377711105E8
6.099999999999986,-3.8352329419400177E9,3.6934442666873713E9,-1.4178867525264645E8
6.149999999999986,-3.9047319597533035E9,3.6856482252668896E9,-2.1908373448641396E8
6.199999999999986,-3.8069169453807907E9,3.692753133081147E9,-1.1416381229964447E8
6.249999999999986,-3.8841799521187515E9,3.6832119063580456E9,-2.009680457607069E8
6.299999999999986,-3.81598290012027E9,3.689818084017892E9,-1.2616481610237789E8
6.399999999999985,-3.7665985203553925E9,3.688812196594288E9,-7.778632376110458E7
6.449999999999985,-3.8767604529235077E9,3.679739987395794E9,-1.9702046552771378E8
6.499999999999985,-3.7329122727835846E9,3.6872630666146555E9,-4.56492061689291E7
6.549999999999985,-3.8319184796257477E9,3.67858046864904E9,-1.5333801097670746E8
6.5999999999999845,-3.7284123310680237E9,3.6804360448742847E9,-4.797628619373989E7
6.699999999999984,-3.7004118961881866E9,3.6762963470031767E9,-2.4115549185009956E7
6.749999999999984,-3.772782698886177E9,3.671037289995611E9,-1.0174540889056492E8
6.799999999999984,-3.6532771530745926E9,3.673273624576705E9,1.999647150211239E7
6.849999999999984,-3.7303640364077377E9,3.667980502149891E9,-6.238353425784588E7
6.949999999999983,-3.6998044108428574E9,3.663551228498371E9,-3.625318234448719E7
6.999999999999983,-3.5660513253329773E9,3.660521188199379E9,9.446986286640167E7
7.049999999999983,-3.6637740534810867E9,3.6575459888715277E9,-6228064.6095581055
7.099999999999983,-3.5449236872812195E9,3.655031432272375E9,1.1010774499115562E8
7.149999999999983,-3.6156448232068567E9,3.6546660056402836E9,3.902118243342781E7
7.249999999999982,-3.592459775697975E9,3.65017872156441E9,5.7718945866436005E7
7.299999999999982,-3.4495853175914307E9,3.64338963424918E9,1.9380431665774822E8
7.349999999999982,-3.5299793440222397E9,3.6449774956701107E9,1.1499815164787102E8
7.399999999999982,-3.4122017387850723E9,3.634327338582424E9,2.2212559979735184E8
7.4499999999999815,-3.4713138387100906E9,3.6330485905076237E9,1.61734751797534E8
7.549999999999981,-3.4489285622835464E9,3.6353191371490383E9,1.8639057486549282E8
7.599999999999981,-3.3171749697597885E9,3.6239227580110397E9,3.067477882512512E8
7.649999999999981,-3.3892662056916237E9,3.630476297489506E9,2.4121009179788208E8
7.699999999999981,-3.2621867845613136E9,3.6112835986044407E9,3.4909681404312706E8
7.7499999999999805,-3.364265098657028E9,3.612820852163782E9,2.4855575350675297E8
7.84999999999998,-3.304145293620846E9,3.6143730954676924E9,3.102278018468456E8
7.89999999999998,-3.195301077622402E9,3.6074702933752623E9,4.1216921575286007E8
7.94999999999998,-3.2458436331286316E9,3.6100164164232244E9,3.6417278329459286E8
7.99999999999998,-3.1719804068707886E9,3.599491102854868E9,4.2751069598407936E8
8.09999999999998,-3.103388684050865E9,3.5871096254630823E9,4.837209414122181E8
8.14999999999998,-3.2067118063871155E9,3.6037830669091015E9,3.9707126052198696E8
8.199999999999982,-3.0557507945796204E9,3.57937935614629E9,5.2362856156666946E8
8.249999999999982,-3.191520031080887E9,3.5984781423886614E9,4.0695811130777454E8
8.299999999999983,-3.0117360682153473E9,3.577957944047305E9,5.662218758319578E8
8.399999999999984,-3.051042802992729E9,3.576951685997658E9,5.2590888300492954E8
8.449999999999985,-3.09132203970372E9,3.5995951631112347E9,5.082731234075146E8
8.499999999999986,-3.023646057171215E9,3.5669688053298645E9,5.433227481586485E8
8.549999999999986,-3.0870938457601852E9,3.59049045445224E9,5.0339660869205475E8
8.599999999999987,-3.0067393095702896E9,3.5656644669928627E9,5.58925157422574E8
8.699999999999989,-2.967624460484848E9,3.563035969583515E9,5.954115090986662E8
8.74999999999999,-3.079407799208557E9,3.572886845483877E9,4.9347904627532005E8
8.79999999999999,-2.955446950863655E9,3.572280363250414E9,6.168334123867588E8
8.84999999999999,-3.0861876299377747E9,3.5958637706950426E9,5.0967614075726795E8
8.899999999999991,-2.9835939113276443E9,3.56701762860365E9,5.834237172760057E8
8.999999999999993,-2.9717308680746155E9,3.5677603625726843E9,5.960294944980688E8
9.049999999999994,-3.077480684346382E9,3.5956677565582943E9,5.181870722119112E8
9.099999999999994,-2.986158664131645E9,3.563863993205715E9,5.7770532907407E8
9.149999999999995,-3.077122558116184E9,3.589679017193037E9,5.125564590768528E8
9.249999999999996,-3.114661689839304E9,3.591917009207959E9,4.7725531936865425E8
9.299999999999997,-2.991308299045702E9,3.566640347730858E9,5.753320486851568E8
9.349999999999998,-3.1260710767676163E9,3.592505483330989E9,4.664344065633726E8
9.399999999999999,-3.05604873720121E9,3.573309287872014E9,5.1726055067080307E8
9.45,-3.157162086000107E9,3.5987723429106483E9,4.416102569105406E8
9.55,-3.1948312078806763E9,3.6039756681251802E9,4.09144460244504E8
9.600000000000001,-3.1145200312582245E9,3.5804477275821266E9,4.659276963239031E8
9.650000000000002,-3.2369125819853287E9,3.5953284704895086E9,3.5841588850417995E8
9.700000000000003,-3.120094800433197E9,3.600563597060609E9,4.8046879662741184E8
9.750000000000004,-3.2908240841791077E9,3.621250355427206E9,3.304262712480984E8
9.850000000000005,-3.3209109046247177E9,3.6193876631825886E9,2.9847675855787086E8
9.900000000000006,-3.235605188632889E9,3.6054121648135595E9,3.698069761806717E8
9.950000000000006,-3.3802513077453384E9,3.62428419275202E9,2.4403288500668144E8
10.000000000000007,-3.3125526559987946E9,3.614968035304203E9,3.024153793054085E8
10.050000000000008,-3.4382447036432495E9,3.633113812938963E9,1.9486910929571342E8
10.15000000000001,-3.5079480680626297E9,3.642543585598175E9,1.3459551753554535E8
10.20000000000001,-3.4247574504848557E9,3.638156640020096E9,2.1339918953524017E8
10.25000000000001,-3.5696791185265427E9,3.6494909613477774E9,7.981184282123375E7
10.300000000000011,-3.5079051527105713E9,3.648164853353674E9,1.4025970064310265E8
10.400000000000013,-3.5658467074416122E9,3.659635509443775E9,9.378880200216389E7
10.450000000000014,-3.7172454295462036E9,3.66741667286755E9,-4.982875667865276E7
10.500000000000014,-3.6367123000432587E9,3.6725641743595085E9,3.585187431624985E7
10.550000000000015,-3.778328718419487E9,3.6766670453119993E9,-1.0166167310748672E8
10.600000000000016,-3.767636269392128E9,3.6854508258331013E9,-8.218544355902767E7
10.700000000000017,-3.818037406423111E9,3.6992535237094717E9,-1.1878388271363926E8
10.750000000000018,-3.9473209678163223E9,3.698235960252054E9,-2.490850075642681E8
10.800000000000018,-3.8888925206925964E9,3.713090975685569E9,-1.7580154500702763E8
10.85000000000002,-4.0249939893869705E9,3.7088015572406282E9,-3.161924321463423E8
10.90000000000002,-3.989238305317154E9,3.728194098166113E9,-2.6104420715104103E8
11.000000000000021,-4.099150283042961E9,3.740770361458913E9,-3.583799215840483E8
11.050000000000022,-4.158506562055916E9,3.7300772175358267E9,-4.2842934452008915E8
11.100000000000023,-4.170407096543396E9,3.756094778075861E9,-4.1431231846753407E8
11.150000000000023,-4.2498902276063004E9,3.7416310830240383E9,-5.0825914458226204E8
11.200000000000024,-4.254785888890167E9,3.768005716189254E9,-4.867801727009125E8
11.300000000000026,-4.358864626983192E9,3.787284677896515E9,-5.715799490866766E8
11.350000000000026,-4.411728023285225E9,3.7653327997324963E9,-6.463952235527287E8
11.400000000000027,-4.440793448095329E9,3.798762674765667E9,-6.420307733296614E8
11.450000000000028,-4.507162888571747E9,3.774662101659134E9,-7.32500786912612E8
11.55000000000003,-4.577737215101349E9,3.786604072556999E9,-7.911331425443497E8
11.60000000000003,-4.608318916902283E9,3.8271841640639343E9,-7.811347528383493E8
11.65000000000003,-4.642389273123474E9,3.795630715615999E9,-8.467585575074749E8
11.700000000000031,-4.6993136473685E9,3.841188926793192E9,-8.581247205753088E8
11.750000000000032,-4.703251057766893E9,3.8078153414136324E9,-8.95435716353261E8
11.850000000000033,-4.772407835444092E9,3.813780309596756E9,-9.586275258473363E8
11.900000000000034,-4.844354153980148E9,3.864268635464737E9,-9.800855185154104E8
11.950000000000035,-4.831010333130058E9,3.825077812112838E9,-1.0059325210172215E9
12.000000000000036,-4.878294313294548E9,3.8759040379148703E9,-1.0023902753796787E9
12.050000000000036,-4.88651660371225E9,3.8321327615566387E9,-1.054383842155612E9
12.150000000000038,-4.935826052150627E9,3.8375972152656937E9,-1.0982288368849325E9
12.200000000000038,-4.995772180946388E9,3.892893391907257E9,-1.1028787890391312E9
12.250000000000039,-4.963646775481178E9,3.8453377385068893E9,-1.1183090369742894E9
