"Time","hull Moment Monitor: hull Moment Monitor (N-m)","tank Moment Monitor: tank Moment Monitor (N-m)","Total Moment Monitor: Total Moment Monitor (N-m)"
0.05,-2.1109413759044655E10,1.518844588962946E7,-2.1094225313155025E10
0.1,-1.6641044131040268E9,1.888763421216754E7,-1.6452167788918593E9
0.15000000000000002,2.539344584927147E9,1.9153522652083375E7,2.5584981075792303E9
0.2,5.973248483101044E8,1.8299978460415587E7,6.1562482677052E8
0.25,-1.4300398122021527E9,1.7643250078413934E7,-1.4123965621237388E9
0.35,-2.0154375885639343E9,1.772458120280614E7,-1.997713007361128E9
0.39999999999999997,-1.6683634142110138E9,1.7916298897556677E7,-1.650447115313457E9
0.44999999999999996,-1.601402905427536E9,1.798114114214167E7,-1.5834217642853944E9
0.49999999999999994,-1.5571246740447311E9,1.795229296408178E7,-1.5391723810806494E9
0.5499999999999999,-1.6314355872043228E9,1.7898338615215495E7,-1.613537248589107E9
0.65,-1.6660139178246841E9,1.7893378870364644E7,-1.6481205389543195E9
0.7000000000000001,-1.5898848319916153E9,1.7917671551827352E7,-1.571967160439788E9
0.7500000000000001,-1.590877447815483E9,1.7934600970264442E7,-1.5729428468452187E9
0.8000000000000002,-1.5016426728580475E9,1.7941187145003527E7,-1.483701485713044E9
0.8500000000000002,-1.490605267623085E9,1.7942643308480527E7,-1.4726626243146045E9
0.9500000000000003,-1.4381561983684845E9,1.7951663980856005E7,-1.4202045343876283E9
1.0000000000000002,-1.3534062725074081E9,1.796059601436247E7,-1.3354456764930458E9
1.0500000000000003,-1.3231876821326294E9,1.796780399202798E7,-1.3052198781406014E9
1.1000000000000003,-1.2382486326840515E9,1.7972652920841727E7,-1.2202759797632098E9
1.2000000000000004,-1.1367595473453674E9,1.7978265448615972E7,-1.1187812818967516E9
1.2500000000000004,-1.126645275857605E9,1.7982170869564176E7,-1.108663104988041E9
1.3000000000000005,-1.0393710409161987E9,1.7987176252864674E7,-1.021383864663334E9
1.3500000000000005,-1.012074135667244E9,1.7989794131200448E7,-9.940843415360434E8
1.4000000000000006,-9.278739103076782E8,1.799060945996142E7,-9.098833008477168E8
1.5000000000000007,-8.380895914587326E8,1.798808431408503E7,-8.201015071446475E8
1.5500000000000007,-8.106920292667084E8,1.7988952178090096E7,-7.927030770886183E8
1.6000000000000008,-7.303147054670944E8,1.7989632183354516E7,-7.123250732837399E8
1.6500000000000008,-7.048480959698715E8,1.7986212122893937E7,-6.868618838469776E8
1.7000000000000008,-6.522033808881912E8,1.7982694257247373E7,-6.342206866309439E8
1.800000000000001,-5.6812154130719E8,1.7977007965792235E7,-5.501445333413976E8
1.850000000000001,-5.543771922671967E8,1.797368960616584E7,-5.364035026610308E8
1.900000000000001,-4.975620775439644E8,1.7971456969847202E7,-4.795906205741172E8
1.950000000000001,-4.74213043300087E8,1.7967369820468687E7,-4.5624567347961825E8
