"Time","Pitching Orientation Monitor: Pitching Orientation Monitor (deg)"
0.05,-6.217425798881928E-7
0.1,-3.2199027747771176E-6
0.15000000000000002,-5.74604316475561E-6
0.2,-3.2773052948959244E-6
0.25,5.9279727881070715E-6
0.35,3.7941020502914465E-5
0.39999999999999997,5.9605990119716626E-5
0.44999999999999996,8.77991245212132E-5
0.49999999999999994,1.247397038791603E-4
0.5499999999999999,1.7138302938094567E-4
0.65,2.9525422890852327E-4
0.7000000000000001,3.736740072105918E-4
0.7500000000000001,4.6409993009404436E-4
0.8000000000000002,5.67027179309541E-4
0.8500000000000002,6.827725903576657E-4
0.9500000000000003,9.542435172596181E-4
1.0000000000000002,0.0011106225065724777
1.0500000000000003,0.0012809458615696805
1.1000000000000003,0.0014655009941635813
1.2000000000000004,0.0018791510891870125
1.2500000000000004,0.002108477911527546
1.3000000000000005,0.002353241934082565
1.3500000000000005,0.0026143048930644974
1.4000000000000006,0.0028924107878791887
1.5000000000000007,0.003502830773227062
1.5500000000000007,0.003835716984113117
1.6000000000000008,0.004187910539684018
1.6500000000000008,0.004560497425712078
1.7000000000000008,0.004954311911471619
1.800000000000001,0.005807403681052386
1.850000000000001,0.006267474207161534
1.900000000000001,0.006750533333890731
1.950000000000001,0.007258351378506635
2.000000000000001,0.00779211946958429
2.1000000000000005,0.008938273051758042
2.1500000000000004,0.009553652488901566
2.2,0.010199828862820951
2.25,0.010878225851249108
2.3499999999999996,0.012338538862296643
2.3999999999999995,0.013125004586146249
2.4499999999999993,0.01395146955723928
2.499999999999999,0.014819275929729526
2.549999999999999,0.015730294584667934
2.6499999999999986,0.017692865476291775
2.6999999999999984,0.018748420561936697
2.7499999999999982,0.019856863501823648
2.799999999999998,0.021020592018166286
2.849999999999998,0.022241487122609798
2.9499999999999975,0.024856998094402234
2.9999999999999973,0.026252629609748373
3.049999999999997,0.027709197680044165
3.099999999999997,0.02922518872838576
3.149999999999997,0.030799536614497722
3.2499999999999964,0.03411501756646813
3.2999999999999963,0.03584795236713701
3.349999999999996,0.03762504561714971
3.399999999999996,0.03944079369250515
3.4999999999999956,0.04317189927518034
3.5499999999999954,0.04508101940763391
3.599999999999995,0.047014718982853594
3.649999999999995,0.04897092770481288
3.699999999999995,0.05094534287420708
3.7999999999999945,0.054935273783238994
3.8499999999999943,0.0569523908648859
3.899999999999994,0.05898146008382887
3.949999999999994,0.061022920085268245
3.999999999999994,0.06307193296974149
4.099999999999993,0.06718715068062267
4.149999999999993,0.06925219817924524
4.199999999999993,0.07132133485826206
4.249999999999993,0.0733962920173372
4.299999999999993,0.0754711697570907
4.399999999999992,0.07961656110106746
4.449999999999992,0.08168854190336994
4.499999999999992,0.08375669068838357
4.549999999999992,0.08581982746758428
4.6499999999999915,0.08991544637944032
4.699999999999991,0.09194635343584097
4.749999999999991,0.09396794523393372
4.799999999999991,0.09597334019620243
4.849999999999991,0.09795864196579115
4.94999999999999,0.10186994230591942
4.99999999999999,0.10379175158288577
5.04999999999999,0.10568801434768331
5.09999999999999,0.10755487486965476
5.14999999999999,0.10938798171943027
5.249999999999989,0.11295071786205352
5.299999999999989,0.11467668240488238
5.349999999999989,0.11636091369424419
5.399999999999989,0.11800125624210897
5.449999999999989,0.11959939679428903
5.549999999999988,0.12265401759761387
5.599999999999988,0.12410739436740373
5.649999999999988,0.12551076731310976
5.699999999999988,0.12685938716560813
5.799999999999987,0.12941008699706144
5.849999999999987,0.13060210241237327
5.899999999999987,0.13173690456236253
5.949999999999987,0.13281929697890604
5.999999999999987,0.13384970120773493
6.099999999999986,0.13575374156311434
6.149999999999986,0.13662724271521923
6.199999999999986,0.13745078279630057
6.249999999999986,0.13822810404104408
6.299999999999986,0.13895927492085428
6.399999999999985,0.14028590727547494
6.449999999999985,0.14088933449357224
6.499999999999985,0.14145372086899205
6.549999999999985,0.14198479889385987
6.5999999999999845,0.14248683622043287
6.699999999999984,0.14341254116433105
6.749999999999984,0.1438424038848145
6.799999999999984,0.1442558495336783
6.849999999999984,0.14465924035030955
6.949999999999983,0.14545285059817983
6.999999999999983,0.14585225314705294
7.049999999999983,0.1462628027619889
7.099999999999983,0.14668824518373116
7.149999999999983,0.1471327784211088
7.249999999999982,0.1481021903649593
7.299999999999982,0.14863633945783275
7.349999999999982,0.14921265804093034
7.399999999999982,0.14983865877406397
7.4499999999999815,0.15052036971899418
7.549999999999981,0.15207713085521554
7.599999999999981,0.15296207707020856
7.649999999999981,0.1539272017417226
7.699999999999981,0.15498089908707222
7.7499999999999805,0.15612772095593203
