"Time","Pitching Orientation Monitor: Pitching Orientation Monitor (deg)"
0.05,-1.709455808098981E-6
0.1,-8.984918606804144E-6
0.15000000000000002,-1.6966410628319325E-5
0.2,-1.4210821185079364E-5
0.25,2.3176285899823485E-6
0.35,6.062514431213948E-5
0.39999999999999997,9.901455616317637E-5
0.44999999999999996,1.4772685111525592E-4
0.49999999999999994,2.104374586109099E-4
0.5499999999999999,2.887573658323971E-4
0.65,4.92993154638641E-4
0.7000000000000001,6.181555244192853E-4
0.7500000000000001,7.58015363818916E-4
0.8000000000000002,9.116698642892734E-4
0.8500000000000002,0.0010781715533394493
0.9500000000000003,0.0014448936002368171
1.0000000000000002,0.0016412238026737357
1.0500000000000003,0.0018427268086348499
1.1000000000000003,0.002046883179062719
1.2000000000000004,0.002453474761138536
1.2500000000000004,0.0026503298177064753
1.3000000000000005,0.0028389862076901346
1.3500000000000005,0.0030171061210977966
1.4000000000000006,0.0031824193090578784
1.5000000000000007,0.003463442075184052
1.5500000000000007,0.0035751611239628065
1.6000000000000008,0.003665649550773614
1.6500000000000008,0.003733147965897377
1.7000000000000008,0.003776436993407856
1.800000000000001,0.003786745183014208
1.850000000000001,0.0037526712701783285
1.900000000000001,0.003691944031222776
1.950000000000001,0.0036048550256020254
2.000000000000001,0.003492071670162405
2.1000000000000005,0.0031927532087239006
2.1500000000000004,0.0030088723066158656
2.2,0.0028044231515326045
2.25,0.0025814691217894738
2.3499999999999996,0.002093850931837028
2.3999999999999995,0.001836071907663814
2.4499999999999993,0.0015729733164077744
2.499999999999999,0.0013082001092686276
2.549999999999999,0.001046315044055996
2.6499999999999986,5.455360680640378E-4
2.6999999999999984,3.146407590806073E-4
2.7499999999999982,1.04654442691246E-4
2.799999999999998,-7.904460293862714E-5
2.849999999999998,-2.3000765597945363E-4
2.9499999999999975,-4.118312298719779E-4
2.9999999999999973,-4.3126204091717266E-4
3.049999999999997,-3.937782676220898E-4
3.099999999999997,-2.9308439010429385E-4
3.149999999999997,-1.2269082085822778E-4
3.2499999999999964,4.5444749768917277E-4
3.2999999999999963,8.756566307278396E-4
3.349999999999996,0.0013933979151869054
3.399999999999996,0.0020152475491465446
3.4999999999999956,0.003603599174112015
3.5499999999999954,0.004579500208289704
3.599999999999995,0.005685104819841993
3.649999999999995,0.006927505133175873
3.699999999999995,0.008312591102772845
3.7999999999999945,0.011536788017357174
3.8499999999999943,0.013386671252698466
3.899999999999994,0.015401678326874758
3.949999999999994,0.017587415665105896
3.999999999999994,0.019948905107539883
4.099999999999993,0.025219271666017326
4.149999999999993,0.028134319348700372
4.199999999999993,0.031234352791558742
4.249999999999993,0.03450987471520507
4.299999999999993,0.03794473731658237
4.399999999999992,0.04523592403258167
4.449999999999992,0.049074061832087956
4.499999999999992,0.053040282422055884
4.549999999999992,0.05713285187802918
4.6499999999999915,0.06570022543575561
4.699999999999991,0.07018197278887171
4.749999999999991,0.07480396996260509
4.799999999999991,0.0795712709716235
4.849999999999991,0.08448970651534277
4.94999999999999,0.0947888464524716
4.99999999999999,0.10017730227676655
5.04999999999999,0.10573685287022726
5.09999999999999,0.11146726257590145
5.14999999999999,0.11737183475760164
5.249999999999989,0.12969502631752014
5.299999999999989,0.13611552591066559
5.349999999999989,0.14270777385706965
5.399999999999989,0.1494710654015252
5.449999999999989,0.15640218306727594
5.549999999999988,0.17076005455673457
5.599999999999988,0.1781834213812564
5.649999999999988,0.18575918257425722
5.699999999999988,0.1934838838481177
5.799999999999987,0.20936783342563411
5.849999999999987,0.2175119174565868
5.899999999999987,0.2257812125674508
5.949999999999987,0.2341651236576984
5.999999999999987,0.24265612922436333
6.099999999999986,0.2599320252284955
6.149999999999986,0.2686933382620765
6.199999999999986,0.277521920159809
6.249999999999986,0.2864082998416323
6.299999999999986,0.29534523410962876
6.399999999999985,0.31332772436750217
6.449999999999985,0.32234685362548215
6.499999999999985,0.33137003027289197
6.549999999999985,0.340388872792789
6.5999999999999845,0.3493918203856538
6.699999999999984,0.3673018204264855
6.749999999999984,0.3761859951256768
6.799999999999984,0.3850068892823208
6.849999999999984,0.3937536527323267
6.949999999999983,0.4109744946769403
6.999999999999983,0.41942312283075933
7.049999999999983,0.4277556453647807
7.099999999999983,0.4359573910922328
7.149999999999983,0.44401358928044576
7.249999999999982,0.4596544879457503
7.299999999999982,0.4672215585212518
7.349999999999982,0.4746067796240324
7.399999999999982,0.4817995252627239
7.4499999999999815,0.48878944675712566
7.549999999999981,0.5021237384916256
7.599999999999981,0.5084516656373598
7.649999999999981,0.5145446569063262
7.699999999999981,0.5203951637482607
7.7499999999999805,0.5259963161596244
7.84999999999998,0.5364215101040262
7.89999999999998,0.5412315678209101
7.94999999999998,0.5457713302485506
7.99999999999998,0.5500350305531332
8.09999999999998,0.5577181536248007
8.14999999999998,0.561132333296135
8.199999999999982,0.5642565416291844
8.249999999999982,0.567085705884851
8.299999999999983,0.5696222646292669
8.399999999999984,0.5738205268082274
8.449999999999985,0.5754812857395525
8.499999999999986,0.5768508822280248
8.549999999999986,0.5779319415698647
8.599999999999987,0.5787265396075435
8.699999999999989,0.579457483651794
8.74999999999999,0.5794074065950156
8.79999999999999,0.579084008956081
8.84999999999999,0.5784900183584388
8.899999999999991,0.5776328771581851
8.999999999999993,0.5751461414239876
9.049999999999994,0.5735302847668085
9.099999999999994,0.5716747857121478
9.149999999999995,0.569590295278054
9.249999999999996,0.5647533227528454
9.299999999999997,0.5620145055727747
9.349999999999998,0.5590731205929655
9.399999999999999,0.5559369893272726
9.45,0.5526171536899257
9.55,0.5454535132805659
9.600000000000001,0.5416235752128278
9.650000000000002,0.5376444847833308
9.700000000000003,0.5335265425433326
9.750000000000004,0.5292752836879706
9.850000000000005,0.5204170224605413
9.900000000000006,0.515828740850343
9.950000000000006,0.5111438100478971
10.000000000000007,0.5063734000638809
10.050000000000008,0.5015282201664041
10.15000000000001,0.49165219715089087
10.20000000000001,0.48664010192949564
10.25000000000001,0.4815917071914916
10.300000000000011,0.4765171422325262
10.400000000000013,0.4663218335370347
10.450000000000014,0.4612239305616193
10.500000000000014,0.4561378153921465
10.550000000000015,0.4510714024265736
10.600000000000016,0.4460335404819397
10.700000000000017,0.436086542168631
10.750000000000018,0.4311895340423821
10.800000000000018,0.426356112627092
10.85000000000002,0.421598668086301
10.90000000000002,0.41692168928066053
11.000000000000021,0.4078433356221752
11.050000000000022,0.4034532001082805
11.100000000000023,0.39917415267142753
11.150000000000023,0.3950144879244545
11.200000000000024,0.39097955846273424
11.300000000000026,0.383317677087702
11.350000000000026,0.37969758047268176
11.400000000000027,0.37622665549494505
11.450000000000028,0.37291124297341544
11.55000000000003,0.3667696874526325
11.60000000000003,0.363952651039231
11.65000000000003,0.3613092612659109
11.700000000000031,0.3588455813485447
11.750000000000032,0.35656639783232996
11.850000000000033,0.3525700768402292
11.900000000000034,0.35085763840195955
11.950000000000035,0.3493407061066086
12.000000000000036,0.348020957759726
12.050000000000036,0.3469017645861898
12.150000000000038,0.3452630673608774
12.200000000000038,0.3447436575255796
