"Time","Pitching Orientation Monitor: Pitching Orientation Monitor (deg)"
0.05,-3.032953112920671E-7
0.1,-1.5410186635913095E-6
0.15000000000000002,-2.5355038016385343E-6
0.2,-5.378363904881484E-7
0.25,5.429021941457671E-6
0.35,2.397372598738673E-5
0.39999999999999997,3.537703384795502E-5
0.44999999999999996,5.006525347975486E-5
0.49999999999999994,6.981163240356261E-5
0.5499999999999999,9.56097227151071E-5
0.65,1.691388420240634E-4
0.7000000000000001,2.201240689750711E-4
0.7500000000000001,2.8202563341206703E-4
0.8000000000000002,3.5532261992582545E-4
0.8500000000000002,4.4094781526293324E-4
0.9500000000000003,6.570452472259677E-4
1.0000000000000002,7.923219663154005E-4
1.0500000000000003,9.486283885412125E-4
1.1000000000000003,0.0011281301007114992
1.2000000000000004,0.0015670878354177593
1.2500000000000004,0.001832430810506696
1.3000000000000005,0.0021323661793175982
1.3500000000000005,0.002470280835810778
1.4000000000000006,0.0028494613331652807
1.5000000000000007,0.003744494040453303
1.5500000000000007,0.00426749315863243
1.6000000000000008,0.004845573511444125
1.6500000000000008,0.005482462065632858
1.7000000000000008,0.006181528149892838
1.800000000000001,0.007778524032731271
1.850000000000001,0.008683960600995154
1.900000000000001,0.009664697450077838
1.950000000000001,0.010722681966769726
2.000000000000001,0.011861362563484712
2.1000000000000005,0.014396433412933325
2.1500000000000004,0.015800087283872565
2.2,0.017298908359859397
2.25,0.01889482074497776
2.3499999999999996,0.02238590363179441
2.3999999999999995,0.024285640352040627
2.4499999999999993,0.026292983356567674
2.499999999999999,0.0284095276950992
2.549999999999999,0.030632383990569376
2.6499999999999986,0.03538407348363152
2.6999999999999984,0.03790481579384509
2.7499999999999982,0.04051349433927901
2.799999999999998,0.043204892185267026
2.849999999999998,0.04597378932258651
2.9499999999999975,0.05172658503717154
2.9999999999999973,0.054703780394319154
3.049999999999997,0.05774009677270864
3.099999999999997,0.060834021824622705
3.149999999999997,0.06398728319264278
3.2499999999999964,0.07045150878172918
3.2999999999999963,0.07375617984954451
3.349999999999996,0.07710378944998139
3.399999999999996,0.08049185209419417
3.4999999999999956,0.08738289914484952
3.5499999999999954,0.09087002461710365
3.599999999999995,0.09438148616833086
3.649999999999995,0.09791038230480933
3.699999999999995,0.10145191589716832
3.7999999999999945,0.10855638608643109
3.8499999999999943,0.11210195404093348
3.899999999999994,0.11563575873603825
3.949999999999994,0.11915375806934725
3.999999999999994,0.12264410786607784
4.099999999999993,0.12950266296266866
4.149999999999993,0.13285781571728195
4.199999999999993,0.13614915232621588
4.249999999999993,0.13936865563768563
4.299999999999993,0.14250704844638637
4.399999999999992,0.14849690798781245
4.449999999999992,0.1513326757555607
4.499999999999992,0.15405075456369063
4.549999999999992,0.15664372651997707
4.6499999999999915,0.16140900075638587
4.699999999999991,0.16356404657160775
4.749999999999991,0.1655522642631659
4.799999999999991,0.1673675808563546
4.849999999999991,0.16900222392291686
4.94999999999999,0.1716921060961061
4.99999999999999,0.17273063698845845
