"Time","Pitching Orientation Monitor: Pitching Orientation Monitor (deg)"
0.05,-6.500739571908128E-7
0.1,-3.5771000890186845E-6
0.15000000000000002,-7.4976851527649814E-6
0.2,-8.4855508572259E-6
0.25,-5.904706564151124E-6
0.35,-3.7699466065929785E-6
0.39999999999999997,-1.0330054016327064E-5
0.44999999999999996,-2.3161749438482315E-5
0.49999999999999994,-4.3118657099842565E-5
0.5499999999999999,-7.233536121874986E-5
0.65,-1.7138759279213944E-4
0.7000000000000001,-2.4842413542510594E-4
0.7500000000000001,-3.4901889013824923E-4
0.8000000000000002,-4.7733860226141674E-4
0.8500000000000002,-6.374996865732668E-4
0.9500000000000003,-0.0010700239490224763
1.0000000000000002,-0.001351089410703233
1.0500000000000003,-0.0016819085053459862
1.1000000000000003,-0.002067413656042434
1.2000000000000004,-0.0030205260377077115
1.2500000000000004,-0.003596806051794638
1.3000000000000005,-0.004245077507525952
1.3500000000000005,-0.004968968328191775
1.4000000000000006,-0.005772162923522759
1.5000000000000007,-0.007631262246522706
1.5500000000000007,-0.008693700669393555
1.6000000000000008,-0.00984835850306703
1.6500000000000008,-0.011097676077468654
1.7000000000000008,-0.012443671211921633
1.800000000000001,-0.01543317870705331
1.850000000000001,-0.017080396608338974
1.900000000000001,-0.01883086713726402
1.950000000000001,-0.02068535324777057
2.000000000000001,-0.02264398920910249
2.1000000000000005,-0.026871951261809166
2.1500000000000004,-0.029139461898513897
2.2,-0.03150916972787019
2.25,-0.033980403350118975
2.3499999999999996,-0.039181428124425786
2.3999999999999995,-0.04188569113335154
2.4499999999999993,-0.04464607957467826
2.499999999999999,-0.04745398763460565
2.549999999999999,-0.05030186749702956
2.6499999999999986,-0.056095814793732414
2.6999999999999984,-0.05903013867368676
2.7499999999999982,-0.06198185413094693
2.799999999999998,-0.064947218618651
2.849999999999998,-0.06792361916055595
2.9499999999999975,-0.07389126535438369
2.9999999999999973,-0.07687205310976349
3.049999999999997,-0.07984535886945342
3.099999999999997,-0.08280804356749338
3.149999999999997,-0.08575835493085525
3.2499999999999964,-0.09160355132829164
3.2999999999999963,-0.09449020327352081
3.349999999999996,-0.09734963783324684
3.399999999999996,-0.10017714921518618
3.4999999999999956,-0.1057176160828575
3.5499999999999954,-0.1084230053481078
3.599999999999995,-0.11108063459156331
3.649999999999995,-0.1136879198450797
3.699999999999995,-0.1162408235570745
3.7999999999999945,-0.12117367194692093
3.8499999999999943,-0.12354610933369514
3.899999999999994,-0.12585193139656245
3.949999999999994,-0.12808849853568025
3.999999999999994,-0.13025446987315853
4.099999999999993,-0.13437579240462105
4.149999999999993,-0.13632363119303037
4.199999999999993,-0.1381940345676563
4.249999999999993,-0.13998813826985998
4.299999999999993,-0.14170398442966226
4.399999999999992,-0.14489127364317467
4.449999999999992,-0.1463682777034534
4.499999999999992,-0.1477649951825678
4.549999999999992,-0.1490803326353299
4.6499999999999915,-0.15146760232255907
4.699999999999991,-0.15253905967180606
4.749999999999991,-0.15353104757510078
4.799999999999991,-0.1544430102198893
4.849999999999991,-0.15527600426464153
4.94999999999999,-0.15671350677746068
4.99999999999999,-0.15732062702012464
5.04999999999999,-0.15785217633621015
5.09999999999999,-0.1583101516072721
5.14999999999999,-0.15869834769101598
5.249999999999989,-0.1592579780381055
5.299999999999989,-0.15942977729686184
5.349999999999989,-0.15953469473930865
5.399999999999989,-0.15957209338324288
5.449999999999989,-0.15954433354508518
5.549999999999988,-0.15929277451059373
5.599999999999988,-0.15906919512409173
5.649999999999988,-0.15878420585395914
5.699999999999988,-0.15843762815930276
5.799999999999987,-0.15756099165559542
5.849999999999987,-0.15703000217876725
5.899999999999987,-0.15644072485247507
5.949999999999987,-0.15579174207873536
5.999999999999987,-0.15508239416168124
6.099999999999986,-0.1534925391056314
6.149999999999986,-0.15260949871176213
6.199999999999986,-0.15166690516864684
6.249999999999986,-0.15066428781906135
6.299999999999986,-0.1496012990667786
6.399999999999985,-0.14729672878431332
6.449999999999985,-0.14604742707270627
6.499999999999985,-0.14473215890586252
6.549999999999985,-0.1433558440261849
6.5999999999999845,-0.14191470633715067
6.699999999999984,-0.13882402340457822
6.749999999999984,-0.13717591267321405
6.799999999999984,-0.13545516369602215
6.849999999999984,-0.13365634700129592
6.949999999999983,-0.12982309802385317
6.999999999999983,-0.12778424079440856
7.049999999999983,-0.1256608210302776
7.099999999999983,-0.12345063923913828
7.149999999999983,-0.12115012795559384
7.249999999999982,-0.11626739426766906
7.299999999999982,-0.11368065707428592
7.349999999999982,-0.11099114130386413
7.399999999999982,-0.10819717202754103
7.4499999999999815,-0.10529702663329757
7.549999999999981,-0.0991646952473291
7.599999999999981,-0.09592723976517727
7.649999999999981,-0.09257021457802371
7.699999999999981,-0.08909219575722288
7.7499999999999805,-0.08549272977615778
7.84999999999998,-0.0779193437150205
7.89999999999998,-0.07394327685343298
7.94999999999998,-0.06983784873903573
7.99999999999998,-0.06560271689598654
8.09999999999998,-0.05674630571180875
8.14999999999998,-0.05212192086189015
8.199999999999982,-0.047369710330384125
8.249999999999982,-0.04249332908838161
8.299999999999983,-0.03749263067993617
8.399999999999984,-0.027133533997919217
8.449999999999985,-0.02177905677943559
8.499999999999986,-0.016309746642425633
8.549999999999986,-0.010726932908415131
8.599999999999987,-0.005031419350406132
8.699999999999989,0.006695081061062365
8.74999999999999,0.012715904397336684
8.79999999999999,0.018837907324822715
8.84999999999999,0.025058487369045847
8.899999999999991,0.031364051300577074
8.999999999999993,0.044015460619130725
9.049999999999994,0.05024438824395084
9.099999999999994,0.056393693883923075
9.149999999999995,0.06247082748616252
9.249999999999996,0.07442992305132415
9.299999999999997,0.08032623565122117
9.349999999999998,0.08618539121012722
9.399999999999999,0.09200823838656949
9.45,0.09781480874719505
9.55,0.10938777280582486
9.600000000000001,0.11516872734729422
9.650000000000002,0.12095536794179067
9.700000000000003,0.1267470778082849
9.750000000000004,0.13255560943321124
9.850000000000005,0.14421352236383073
9.900000000000006,0.15006230229987072
9.950000000000006,0.15592519907389202
10.000000000000007,0.1618028686354553
10.050000000000008,0.16769792275444073
10.15000000000001,0.17951424426665033
10.20000000000001,0.18543217309170074
10.25000000000001,0.1913505802245647
10.300000000000011,0.19726762087720515
10.400000000000013,0.20907300395783115
10.450000000000014,0.21495671220744772
10.500000000000014,0.22082062214605608
10.550000000000015,0.22665650790714412
10.600000000000016,0.23245795665760807
