"Time","hull Moment Monitor: hull Moment Monitor (N-m)","tank Moment Monitor: tank Moment Monitor (N-m)","Total Moment Monitor: Total Moment Monitor (N-m)"
0.05,-1.1364596984451283E10,-3343623.452999279,-1.1367940607904284E10
0.1,-2.005383999843157E9,1.1311095959087828E7,-1.9940729038840692E9
0.15000000000000002,7.955473049929148E8,5260734.674405962,8.008080396673208E8
0.2,9.50054886231187E8,2569910.8256518813,9.526247970568389E8
0.25,2.9430400094708437E8,140604.2287662772,2.944446051758507E8
0.35,-5.362898542732358E8,-1201006.8996666684,-5.374908611729025E8
0.39999999999999997,-3.9585424825502217E8,339431.4137687738,-3.9551481684125334E8
0.44999999999999996,-2.83029560468235E8,845329.5195976306,-2.8218423094863737E8
0.49999999999999994,-2.795277124049838E8,785700.017021489,-2.7874201238796234E8
0.5499999999999999,-3.09919531883246E8,451544.06592581375,-3.0946798781732017E8
0.65,-3.672821748748382E8,-88321.8744684014,-3.673704967493066E8
0.7000000000000001,-3.881143521832665E8,177190.63387523376,-3.8793716154939127E8
0.7500000000000001,-3.7264871176860106E8,273579.0764449341,-3.7237513269215614E8
0.8000000000000002,-4.0304543765383446E8,223743.39117795887,-4.028216942626565E8
0.8500000000000002,-3.974976062333197E8,267163.3094878583,-3.972304429238318E8
0.9500000000000003,-4.1156763356716937E8,293082.2139506878,-4.112745513532187E8
1.0000000000000002,-4.3838138203306586E8,268114.1639949748,-4.381132678690708E8
1.0500000000000003,-4.326214097343857E8,354958.9878945449,-4.322664507464912E8
1.1000000000000003,-4.516038250922663E8,400743.4805277545,-4.5120308161173856E8
1.2000000000000004,-4.5402481663820094E8,372719.0877594858,-4.5365209755044144E8
1.2500000000000004,-4.4095929147569925E8,395806.63386099995,-4.4056348484183824E8
1.3000000000000005,-4.603037085700906E8,444179.79968275956,-4.598595287704078E8
1.3500000000000005,-4.4812226033673817E8,445019.0904471013,-4.4767724124629104E8
1.4000000000000006,-4.6547177591209E8,611842.7362723952,-4.6485993317581767E8
1.5000000000000007,-4.6319634007009614E8,512441.48972564447,-4.626838985803705E8
1.5500000000000007,-4.4298970072725046E8,423348.6679020766,-4.425663520593484E8
1.6000000000000008,-4.5782680928307104E8,563760.1750748884,-4.5726304910799617E8
1.6500000000000008,-4.392732766833652E8,444809.4291034037,-4.388284672542618E8
1.7000000000000008,-4.525121783778202E8,517685.78251420974,-4.5199449259530604E8
1.800000000000001,-4.4300360239488244E8,293555.8282203684,-4.427100465666621E8
1.850000000000001,-4.1994112554230917E8,223048.30713384785,-4.197180772351754E8
1.900000000000001,-4.3006228699570006E8,80281.3517680451,-4.2998200564393204E8
1.950000000000001,-4.0311029781714034E8,27176.13333464117,-4.0308312168380576E8
2.000000000000001,-4.0902257844372976E8,-172672.13550617715,-4.091952505792359E8
2.1000000000000005,-3.849294294330039E8,-687765.4973939067,-3.8561719493039775E8
2.1500000000000004,-3.49850044119964E8,-863549.3879695031,-3.507135935079335E8
2.2,-3.5637613921537906E8,-1196647.3191475812,-3.5757278653452665E8
2.25,-3.2052483862274337E8,-1370861.9183734197,-3.218957005411168E8
2.3499999999999996,-2.818730350562948E8,-2046637.4470207714,-2.8391967250331557E8
2.3999999999999995,-2.8279500140190077E8,-2503374.8548051333,-2.8529837625670594E8
2.4499999999999993,-2.4588773602439943E8,-2758832.0555776856,-2.4864656807997712E8
2.499999999999999,-2.4165682505026454E8,-3143135.414424142,-2.447999604646887E8
2.549999999999999,-2.0722020162885046E8,-3425014.9145415155,-2.1064521654339197E8
2.6499999999999986,-1.64996516244752E8,-4129666.87680618,-1.6912618312155813E8
2.6999999999999984,-1.6758597589457637E8,-4587466.381575488,-1.7217344227615187E8
2.7499999999999982,-1.2699153852000105E8,-4766117.1863939045,-1.3175765570639496E8
2.799999999999998,-1.2655858963237286E8,-5155610.745926462,-1.3171420037829931E8
2.849999999999998,-8.876862774288741E7,-5339565.212797603,-9.4108192955685E7
2.9499999999999975,-4.9467827850002676E7,-5794132.62841229,-5.526196047841497E7
2.9999999999999973,-5.023005931185825E7,-6113244.671619698,-5.634330398347795E7
3.049999999999997,-1.4633501801620468E7,-6209244.840969898,-2.0842746642590366E7
3.099999999999997,-1.698154967867744E7,-6448966.817197518,-2.3430516495874956E7
3.149999999999997,1.9883160893584605E7,-6383108.078485554,1.3500052815099053E7
3.2499999999999964,4.9874418758613825E7,-6382159.862537776,4.3492258896076046E7
3.2999999999999963,4.339471427407169E7,-6481027.851093435,3.691368642297826E7
3.349999999999996,7.923034978652385E7,-6210348.921395843,7.302000086512801E7
3.399999999999996,7.21000141922504E7,-6192798.549309708,6.5907215642940685E7
3.4999999999999956,9.62250301746782E7,-5816102.678456634,9.040892749622157E7
3.5499999999999954,1.3080711320977974E8,-5405830.78000984,1.254012824297699E8
3.599999999999995,1.2140293668955359E8,-5286682.451459999,1.161162542380936E8
3.649999999999995,1.558090657657045E8,-4852954.215701519,1.5095611155000296E8
3.699999999999995,1.421264844726184E8,-4635900.633548577,1.374905838390698E8
3.7999999999999945,1.5948099072345433E8,-3764495.6080979225,1.5571649511535642E8
3.8499999999999943,1.91901822278876E8,-3092429.631593922,1.8880939264728206E8
3.899999999999994,1.7995352840922692E8,-2768608.459706908,1.7718491994952002E8
3.949999999999994,2.086831893017512E8,-2225715.488124585,2.064574738136266E8
3.999999999999994,1.9545100859470543E8,-1915553.7418440878,1.9353545485286134E8
4.099999999999993,2.0527683710413545E8,-660778.2453437728,2.0461605885879168E8
4.149999999999993,2.3215302515058059E8,191193.7097475584,2.3234421886032814E8
4.199999999999993,2.1739240060381585E8,652971.3133851368,2.1804537191720095E8
4.249999999999993,2.4420485339378282E8,1949914.020948612,2.461547674147314E8
4.299999999999993,2.2366827175488937E8,1218909.6817521483,2.2488718143664148E8
4.399999999999992,2.265537194692582E8,2842539.4017032282,2.293962588709614E8
4.449999999999992,2.3528935526392558E8,4676115.915888818,2.399654711798144E8
4.499999999999992,2.0876194814047348E8,6708107.3475662805,2.1547005548803976E8
4.549999999999992,2.3499154493196964E8,8343843.978711244,2.433353889106809E8
4.6499999999999915,2.365095180251655E8,8956083.785372097,2.454656018105376E8
4.699999999999991,1.9651223490329632E8,1.0194090036180478E7,2.067063249394768E8
4.749999999999991,2.219890751875881E8,1.2827984891836833E7,2.3481706007942495E8
4.799999999999991,2.184431350868708E8,1.2466384049276037E7,2.309095191361468E8
4.849999999999991,2.2045759711665815E8,1.39575889357805E7,2.3441518605243865E8
4.94999999999999,2.2053788017207313E8,1.5357497369858982E7,2.358953775419321E8
4.99999999999999,2.0991644259461594E8,1.5250867148555854E7,2.2516730974317178E8
5.04999999999999,2.1760283657055706E8,1.6882295265749514E7,2.3448513183630657E8
5.09999999999999,2.0137211680495346E8,1.7743210045983493E7,2.1911532685093698E8
5.14999999999999,2.0973271422208607E8,1.9446654340856597E7,2.2917936856294265E8
5.249999999999989,2.1857709258854508E8,2.131048696433973E7,2.3988757955288482E8
5.299999999999989,1.929958856423185E8,2.0171670093867496E7,2.13167555736186E8
5.349999999999989,1.8456191280289355E8,2.2665791768496245E7,2.072277045713898E8
5.399999999999989,1.8304578684562063E8,2.3979824103863604E7,2.0702561094948423E8
5.449999999999989,1.963988298594494E8,2.5243038051176205E7,2.2164186791062558E8
5.549999999999988,1.6274562344950223E8,2.6826267928754047E7,1.8957189137825626E8
5.599999999999988,1.5366887286846644E8,2.8985892853310537E7,1.8265476572177696E8
5.649999999999988,1.6684746723135656E8,2.9976535692466013E7,1.9682400292382258E8
5.699999999999988,1.4027615220194155E8,3.0095826149349857E7,1.7037197835129142E8
5.799999999999987,1.1282510991250953E8,3.3030623351267457E7,1.45855733263777E8
5.849999999999987,1.2199556186034563E8,3.486510984815431E7,1.5686067170849994E8
5.899999999999987,1.0849854929724604E8,3.571637069315233E7,1.4421491999039838E8
5.949999999999987,1.0553443039966016E8,3.639399659954183E7,1.4192842699920198E8
5.999999999999987,8.952641868552116E7,3.747452813726721E7,1.2700094682278836E8
6.099999999999986,6.695695948472881E7,4.0299631831585824E7,1.0725659131631464E8
6.149999999999986,5.553230887853873E7,4.144627002445117E7,9.69785789029899E7
6.199999999999986,3.3992073244764864E7,4.341957487274368E7,7.741164811750855E7
6.249999999999986,3.600936493100262E7,4.420307261005413E7,8.021243754105675E7
6.299999999999986,2.1530774579268932E7,4.593632605333603E7,6.746710063260496E7
6.399999999999985,-4906971.293907076,4.8622811859607965E7,4.371584056570089E7
6.449999999999985,-1.1772090373940885E7,4.897344394259332E7,3.7201353568652436E7
6.499999999999985,-3.0057287382711172E7,5.102284974060397E7,2.0965562357892793E7
6.549999999999985,-4.260447729321432E7,5.114163539061057E7,8537158.097396247
6.5999999999999845,-6.000251976742506E7,5.390364873416747E7,-6098871.033257585
6.699999999999984,-8.812863912976807E7,5.6719280768006966E7,-3.1409358361761108E7
6.749999999999984,-1.0811191226842211E8,5.6359042722574726E7,-5.175286954584737E7
6.799999999999984,-1.1741105862875096E8,5.990653242769314E7,-5.750452620105781E7
6.849999999999984,-1.2551420519090664E8,5.8964304023349434E7,-6.6549901167557225E7
6.949999999999983,-1.685519868130742E8,6.105914380388807E7,-1.0749284300918612E8
6.999999999999983,-1.8344583749217615E8,6.537936637191923E7,-1.180664711202569E8
7.049999999999983,-1.8997631973358202E8,6.383452954275291E7,-1.2614179019082911E8
7.099999999999983,-2.10790235293768E8,6.741582085327286E7,-1.4337441444049513E8
7.149999999999983,-2.2504999486366236E8,6.561147487305952E7,-1.5943851999060285E8
7.249999999999982,-2.5393493681219584E8,6.793302301157646E7,-1.860019138006194E8
7.299999999999982,-2.736501918587143E8,7.213580449333602E7,-2.0151438736537826E8
7.349999999999982,-2.871683716289964E8,6.993036848065636E7,-2.1723800314834E8
7.399999999999982,-3.044402065766934E8,7.470121178051469E7,-2.297389947961787E8
7.4499999999999815,-3.169363165101373E8,7.19271394609776E7,-2.4500917704915974E8
7.549999999999981,-3.4590365721364117E8,7.365438629390109E7,-2.7224927091974E8
