"Time","hull Moment Monitor: hull Moment Monitor (N-m)","tank Moment Monitor: tank Moment Monitor (N-m)","Total Moment Monitor: Total Moment Monitor (N-m)"
0.05,-8.764641947218693E9,-3029.624264762155,-8.764644976842958E9
0.1,-2.7226054430630484E9,4570.873869740637,-2.7226008721891785E9
0.15000000000000002,5.433919670385679E8,2135.5280106789432,5.433941025665786E8
0.2,9.970567392515267E8,1616.6271137762815,9.970583558786404E8
0.25,3.452312534536333E8,-3828.942257241928,3.452274245113761E8
0.35,-4.290517717642513E8,2122.6586485096486,-4.290496491056028E8
0.39999999999999997,-2.6346284688429913E8,2531.998905202374,-2.6346031488539395E8
0.44999999999999996,-1.555488723163987E8,347.24988806515466,-1.5554852506651065E8
0.49999999999999994,-1.7314118564327115E8,-1020.5643720942317,-1.7314220620764324E8
0.5499999999999999,-1.9323519531441355E8,-692.9436230673455,-1.932358882580366E8
0.65,-2.4591311445965225E8,365.50441160355695,-2.4591274895524064E8
0.7000000000000001,-2.529053966889152E8,400.75633087125607,-2.5290499593258432E8
0.7500000000000001,-2.3305272791833365E8,121.46074272016995,-2.3305260645759094E8
0.8000000000000002,-2.540872805149526E8,-234.12967008748092,-2.5408751464462268E8
0.8500000000000002,-2.4234868415505633E8,-282.310381306801,-2.4234896646543762E8
0.9500000000000003,-2.5342377094631147E8,-220.47477590781637,-2.5342399142108738E8
1.0000000000000002,-2.747119267810315E8,-290.0328719590325,-2.7471221681390345E8
1.0500000000000003,-2.6503959696203268E8,-287.1399390718434,-2.6503988410197175E8
1.1000000000000003,-2.833779770837698E8,-366.1138750757091,-2.833783431976449E8
1.2000000000000004,-2.9085783420157003E8,-370.32316920906305,-2.908582045247392E8
1.2500000000000004,-2.7929523526572716E8,-221.88807699130848,-2.792954571538042E8
1.3000000000000005,-3.008227700541266E8,-227.13738607778214,-3.0082299719151264E8
1.3500000000000005,-2.927189921751895E8,-57.163872516481206,-2.9271904933906204E8
1.4000000000000006,-3.161856062095624E8,43.60496835340746,-3.1618556260459405E8
1.5000000000000007,-3.185551109448754E8,414.4058483080007,-3.1855469653902715E8
1.5500000000000007,-3.059329365489675E8,539.9865094425622,-3.0593239656245804E8
1.6000000000000008,-3.2773317852637416E8,520.9284901786596,-3.27732657597884E8
1.6500000000000008,-3.107167549019607E8,864.9064189193305,-3.1071588999554175E8
1.7000000000000008,-3.2574470447628427E8,775.3223133767024,-3.2574392915397084E8
1.800000000000001,-3.230384079828547E8,590.8299682156648,-3.230378171528865E8
1.850000000000001,-3.005523018385662E8,595.3956570276059,-3.005517064429091E8
1.900000000000001,-3.130398107664467E8,119.04391978005879,-3.130396917225269E8
1.950000000000001,-2.898978429403068E8,64.25431243958883,-2.898977786859943E8
2.000000000000001,-2.976749202613572E8,-401.6118513250258,-2.976753218732085E8
2.1000000000000005,-2.763574866354542E8,-1507.7083297686186,-2.763589943437839E8
