"Time","hull Moment Monitor: hull Moment Monitor (N-m)","tank Moment Monitor: tank Moment Monitor (N-m)","Total Moment Monitor: Total Moment Monitor (N-m)"
0.05,-8.569258364763675E9,185938.72919340385,-8.569072426034482E9
0.1,-2.9136476223233666E9,2431145.9028295483,-2.911216476420537E9
0.15000000000000002,3.6026808567344916E8,384587.3104201623,3.606526729838693E8
0.2,9.885648614694539E8,-1970572.338338185,9.865942891311157E8
0.25,4.209099713685641E8,-1633628.3231197186,4.192763430454444E8
0.35,-4.264696425252098E8,1011427.881273684,-4.254582146439361E8
0.39999999999999997,-2.78612598044214E8,88357.86417843882,-2.785242401800356E8
0.44999999999999996,-1.674089436813116E8,-458960.0944376831,-1.678679037757493E8
0.49999999999999994,-1.670128746678853E8,-57893.417618305975,-1.670707680855036E8
0.5499999999999999,-1.8019964649175158E8,-1111.588369629928,-1.8020075808012122E8
0.65,-2.4359472536210284E8,632.3501014253125,-2.4359409301200143E8
0.7000000000000001,-2.5675946069660997E8,8989.24097841978,-2.5675047145563155E8
0.7500000000000001,-2.355819904632107E8,22854.929160719505,-2.3555913553405E8
0.8000000000000002,-2.5224450104509377E8,-8187.848666402977,-2.5225268889376017E8
0.8500000000000002,-2.3834160266705304E8,-41036.9255927864,-2.3838263959264582E8
0.9500000000000003,-2.5227992335258752E8,-73024.96141680943,-2.5235294831400433E8
1.0000000000000002,-2.75336854238737E8,-63681.6740763727,-2.7540053591281337E8
1.0500000000000003,-2.6442663037012085E8,-56790.07818580758,-2.6448342044830668E8
1.1000000000000003,-2.840793254346024E8,-64934.06884172603,-2.841442595034441E8
1.2000000000000004,-2.9103513806348526E8,-79962.21111078051,-2.9111510027459604E8
1.2500000000000004,-2.772050188717993E8,-58350.52687406576,-2.7726336939867336E8
1.3000000000000005,-3.013205393692185E8,-62164.89528444267,-3.0138270426450294E8
1.3500000000000005,-2.9085172210100955E8,-28819.23681700416,-2.9088054133782655E8
1.4000000000000006,-3.145657211803992E8,-8588.267595756799,-3.1457430944799495E8
1.5000000000000007,-3.1952103284314746E8,50281.695112982765,-3.1947075114803445E8
1.5500000000000007,-3.0561508532760245E8,80101.55371160153,-3.055349837738908E8
1.6000000000000008,-3.281548395348258E8,80171.38830710016,-3.280746681465187E8
1.6500000000000008,-3.106704546919443E8,131087.2880269579,-3.105393674039174E8
1.7000000000000008,-3.2761329017770666E8,116023.09346142085,-3.2749726708424526E8
1.800000000000001,-3.238718482343845E8,88740.6164666133,-3.2378310761791784E8
1.850000000000001,-3.005855093297864E8,93976.16421012307,-3.004915331655763E8
1.900000000000001,-3.144616131861408E8,20240.472881762747,-3.14441372713259E8
1.950000000000001,-2.8966016120491046E8,10963.668104405515,-2.8964919753680605E8
2.000000000000001,-2.983203985807239E8,-74844.23140108236,-2.9839524281212497E8
2.1000000000000005,-2.7698813013372153E8,-244558.08263781038,-2.772326882163594E8
2.1500000000000004,-2.4657813964913324E8,-283510.2309531085,-2.4686164988008633E8
2.2,-2.5339731832826653E8,-405449.6957829967,-2.5380276802404955E8
2.25,-2.2187306071929482E8,-456759.4527706718,-2.223298201720655E8
2.3499999999999996,-1.9589874789276135E8,-625541.5777013018,-1.9652428947046265E8
2.3999999999999995,-1.9870580015044177E8,-727174.3615457637,-1.9943297451198754E8
2.4499999999999993,-1.665689932698766E8,-755993.0119905206,-1.6732498628186712E8
2.499999999999999,-1.727008561135881E8,-882758.6415594928,-1.7358361475514758E8
2.549999999999999,-1.3916389359098905E8,-843386.7312329639,-1.4000728032222202E8
2.6499999999999986,-1.1189040554773995E8,-882312.4309973414,-1.127727179787373E8
2.6999999999999984,-1.1560784968088129E8,-954434.0431233454,-1.1656228372400464E8
2.7499999999999982,-8.504520631346118E7,-911362.3321081446,-8.595656864556932E7
2.799999999999998,-9.248801765201592E7,-963657.851742811,-9.345167550375874E7
2.849999999999998,-6.302816961357057E7,-824603.9088458621,-6.385277352241643E7
2.9499999999999975,-4.096427706172046E7,-677382.1209156334,-4.16416591826361E7
2.9999999999999973,-5.01394151749869E7,-662688.1569279432,-5.080210333191484E7
3.049999999999997,-2.0611580826545566E7,-485689.6512446706,-2.1097270477790236E7
3.099999999999997,-3.4131062052809864E7,-430529.12650347006,-3.456159117931333E7
3.149999999999997,-7496611.782298386,-182136.09276544733,-7678747.875063834
3.2499999999999964,3478948.6297571063,220282.36655404736,3699230.9963111538
3.2999999999999963,-1.2361613087859511E7,346291.0809389861,-1.2015322006920524E7
3.349999999999996,1.1486682916285224E7,613346.8836382739,1.2100029799923498E7
3.399999999999996,-4239358.116986141,732863.1526968902,-3506494.964289251
3.4999999999999956,3745012.6643165573,1052734.7884321269,4797747.452748684
3.5499999999999954,2.556656140952015E7,1347755.2620766915,2.691431667159684E7
3.599999999999995,7408755.018655956,1482010.315615161,8890765.334271118
3.649999999999995,3.12766511174153E7,1728898.30117891,3.300554941859421E7
3.699999999999995,1.2972366413023457E7,1709566.8506041206,1.4681933263627578E7
3.7999999999999945,1.4049170025369003E7,2007585.9613760025,1.6056755986745007E7
3.8499999999999943,3.621117313431147E7,2328949.0873540854,3.8540122221665554E7
3.899999999999994,1.4810443403718233E7,2392828.6274755467,1.7203272031193778E7
3.949999999999994,3.6035901805147946E7,2606982.023539262,3.8642883828687206E7
